Nom,Valor,% Dif,Max,Min,Volum,Efectiu (milers euros),Data,Hora
TEC.REUNIDAS,"25,3000","0,64","25,4900","25,2300",254.145,"6.437,93",11/04/2018,16:20
TELEFONICA,"8,1940","-0,02","8,2490","8,1600",10.654.684,"87.433,45",11/04/2018,16:23
VISCOFAN,"55,0500","-1,61","55,8000","54,7000",65.735,"3.622,06",11/04/2018,16:19
IBEX 35,"9.752,00","-0,12","9.786,30","9.717,30",,,11/04/2018,16:24
ABERTIS,"18,2300","0,11","18,2500","18,2050",1.599.895,"29.162,86",11/04/2018,16:23
ACCIONA,"66,3200","0,03","67,3000","65,6200",142.108,"9.439,74",11/04/2018,16:23
ACERINOX,"11,5900","0,70","11,6550","11,4350",644.971,"7.462,88",11/04/2018,16:24
ACS,"33,0300","-0,36","33,3000","32,9200",499.477,"16.547,53",11/04/2018,16:23
AENA,"171,5000","0,82","171,8000","169,8500",3.076.855,"525.997,50",11/04/2018,16:24
AMADEUS,"61,8400","-0,29","62,1200","61,1600",237.974,"14.663,11",11/04/2018,16:23
ARCELORMIT.,"26,0050","-1,12","26,5000","25,9000",228.720,"5.993,84",11/04/2018,16:22
BA.SABADELL,"1,7155","1,33","1,7190","1,6800",6.719.124,"11.489,17",11/04/2018,16:23
BA.SANTANDER,"5,3380","-0,21","5,3730","5,3250",12.550.226,"67.024,06",11/04/2018,16:24
BANKIA,"3,7350","0,35","3,7480","3,7090",28.911.363,"108.102,92",11/04/2018,16:24
BANKINTER,"8,4160","0,05","8,4500","8,3800",548.788,"4.617,25",11/04/2018,16:24
BBVA,"6,3620","-0,92","6,4310","6,3460",141.833.159,"909.905,95",11/04/2018,16:24
CAIXABANK,"3,9330","0,82","3,9490","3,9020",5.412.907,"21.236,38",11/04/2018,16:24
CELLNEX,"23,6100","3,01","23,7100","22,8600",771.721,"17.984,23",11/04/2018,16:24
DIA,"3,5310","0,17","3,5900","3,4900",2.211.356,"7.807,18",11/04/2018,16:24
ENAGAS,"22,9500","1,10","22,9800","22,7000",739.772,"16.835,84",11/04/2018,16:24
ENDESA,"17,9100","-0,67","18,0400","17,8950",480.038,"8.623,21",11/04/2018,16:22
FERROVIAL,"17,3450","-0,40","17,4350","17,2300",352.233,"6.107,79",11/04/2018,16:22
GAS NATURAL,"19,9850","1,19","19,9850","19,6950",468.729,"9.307,50",11/04/2018,16:24
GRIFOLS CL.A,"23,0700","-0,22","23,4400","22,9900",331.404,"7.686,90",11/04/2018,16:21
IAG,"7,0740","-1,78","7,2220","6,9700",1.304.602,"9.231,87",11/04/2018,16:23
IBERDROLA,"6,1420","1,89","6,1600","6,0340",23.410.274,"141.778,38",11/04/2018,16:24
INDITEX,"25,4000","-0,97","25,7200","25,3500",1.573.097,"40.034,40",11/04/2018,16:24
INDRA A,"11,2000","0,09","11,2800","11,0900",222.314,"2.479,75",11/04/2018,16:24
INM.COLONIAL,"9,1900","-2,55","9,4000","9,0800",1.188.662,"10.955,85",11/04/2018,16:24
MAPFRE,"2,7330","-0,33","2,7440","2,7200",983.394,"2.686,80",11/04/2018,16:22
MEDIASET,"8,1520","-0,02","8,2480","8,1280",798.192,"6.515,69",11/04/2018,16:23
MELIA HOTELS,"11,4100","-0,52","11,5900","11,3400",264.177,"3.034,29",11/04/2018,16:24
MERLIN,"12,4000","0,61","12,4050","12,3000",399.289,"4.944,78",11/04/2018,16:24
R.E.C.,"16,5200","1,10","16,5200","16,3000",446.779,"7.329,28",11/04/2018,16:24
REPSOL,"15,3150","0,13","15,3950","15,1950",3.273.187,"50.077,77",11/04/2018,16:24
SIEMENS GAME,"13,3800","-2,19","13,7000","13,3450",1.149.132,"15.482,11",11/04/2018,16:24
TEC.REUNIDAS,"25,3100","0,68","25,4900","25,2300",254.156,"6.438,20",11/04/2018,16:24
TELEFONICA,"8,1970","0,01","8,2490","8,1600",10.690.966,"87.730,80",11/04/2018,16:24
VISCOFAN,"55,0500","-1,61","55,8000","54,7000",65.735,"3.622,06",11/04/2018,16:19
IBEX 35,"9.753,50","-0,10","9.786,30","9.717,30",,,11/04/2018,16:25
ABERTIS,"18,2250","0,08","18,2500","18,2050",1.601.341,"29.189,22",11/04/2018,16:25
ACCIONA,"66,3200","0,03","67,3000","65,6200",142.108,"9.439,74",11/04/2018,16:23
ACERINOX,"11,5900","0,70","11,6550","11,4350",644.971,"7.462,88",11/04/2018,16:24
ACS,"33,0300","-0,36","33,3000","32,9200",499.477,"16.547,53",11/04/2018,16:23
AENA,"171,5000","0,82","171,8000","169,8500",3.076.900,"526.005,22",11/04/2018,16:25
AMADEUS,"61,8400","-0,29","62,1200","61,1600",239.717,"14.770,91",11/04/2018,16:25
ARCELORMIT.,"26,0050","-1,12","26,5000","25,9000",228.720,"5.993,84",11/04/2018,16:22
BA.SABADELL,"1,7165","1,39","1,7190","1,6800",6.721.989,"11.494,09",11/04/2018,16:24
BA.SANTANDER,"5,3380","-0,21","5,3730","5,3250",12.568.039,"67.119,13",11/04/2018,16:25
BANKIA,"3,7370","0,40","3,7480","3,7090",28.914.343,"108.114,06",11/04/2018,16:25
BANKINTER,"8,4220","0,12","8,4500","8,3800",550.485,"4.631,53",11/04/2018,16:25
BBVA,"6,3650","-0,87","6,4310","6,3460",141.839.285,"909.944,93",11/04/2018,16:25
CAIXABANK,"3,9350","0,87","3,9490","3,9020",5.418.213,"21.257,26",11/04/2018,16:25
CELLNEX,"23,6100","3,01","23,7100","22,8600",771.816,"17.986,47",11/04/2018,16:24
DIA,"3,5310","0,17","3,5900","3,4900",2.211.356,"7.807,18",11/04/2018,16:24
ENAGAS,"22,9500","1,10","22,9800","22,7000",740.622,"16.855,35",11/04/2018,16:25
ENDESA,"17,9100","-0,67","18,0400","17,8950",486.605,"8.740,82",11/04/2018,16:25
FERROVIAL,"17,3500","-0,37","17,4350","17,2300",353.393,"6.127,91",11/04/2018,16:24
GAS NATURAL,"19,9800","1,16","19,9850","19,6950",470.711,"9.347,11",11/04/2018,16:25
GRIFOLS CL.A,"23,0500","-0,30","23,4400","22,9900",333.854,"7.743,41",11/04/2018,16:25
IAG,"7,0780","-1,72","7,2220","6,9700",1.305.602,"9.238,95",11/04/2018,16:25
IBERDROLA,"6,1420","1,89","6,1600","6,0340",23.412.803,"141.793,91",11/04/2018,16:25
INDITEX,"25,4000","-0,97","25,7200","25,3500",1.577.384,"40.143,29",11/04/2018,16:25
INDRA A,"11,2000","0,09","11,2800","11,0900",222.314,"2.479,75",11/04/2018,16:24
INM.COLONIAL,"9,1900","-2,55","9,4000","9,0800",1.188.662,"10.955,85",11/04/2018,16:24
MAPFRE,"2,7330","-0,33","2,7440","2,7200",998.135,"2.727,10",11/04/2018,16:25
MEDIASET,"8,1520","-0,02","8,2480","8,1280",798.192,"6.515,69",11/04/2018,16:23
MELIA HOTELS,"11,4000","-0,61","11,5900","11,3400",264.277,"3.035,43",11/04/2018,16:25
MERLIN,"12,4000","0,61","12,4050","12,3000",399.289,"4.944,78",11/04/2018,16:24
R.E.C.,"16,5250","1,13","16,5250","16,3000",448.185,"7.352,51",11/04/2018,16:25
REPSOL,"15,3100","0,10","15,3950","15,1950",3.276.255,"50.124,75",11/04/2018,16:25
SIEMENS GAME,"13,3800","-2,19","13,7000","13,3450",1.149.132,"15.482,11",11/04/2018,16:24
TEC.REUNIDAS,"25,3500","0,84","25,4900","25,2300",256.864,"6.506,78",11/04/2018,16:25
TELEFONICA,"8,1980","0,02","8,2490","8,1600",10.692.020,"87.739,44",11/04/2018,16:25
VISCOFAN,"55,0500","-1,61","55,8000","54,7000",65.827,"3.627,13",11/04/2018,16:25
IBEX 35,"9.752,60","-0,11","9.786,30","9.717,30",,,11/04/2018,16:26
ABERTIS,"18,2250","0,08","18,2500","18,2050",1.601.341,"29.189,22",11/04/2018,16:25
ACCIONA,"66,3200","0,03","67,3000","65,6200",142.553,"9.469,25",11/04/2018,16:26
ACERINOX,"11,5950","0,74","11,6550","11,4350",646.945,"7.485,77",11/04/2018,16:26
ACS,"33,0500","-0,30","33,3000","32,9200",499.600,"16.551,60",11/04/2018,16:26
AENA,"171,4000","0,76","171,8000","169,8500",3.077.050,"526.030,94",11/04/2018,16:26
AMADEUS,"61,8400","-0,29","62,1200","61,1600",239.717,"14.770,91",11/04/2018,16:25
ARCELORMIT.,"26,0050","-1,12","26,5000","25,9000",228.720,"5.993,84",11/04/2018,16:22
BA.SABADELL,"1,7170","1,42","1,7190","1,6800",6.749.754,"11.541,76",11/04/2018,16:26
BA.SANTANDER,"5,3350","-0,26","5,3730","5,3250",12.617.599,"67.383,58",11/04/2018,16:26
BANKIA,"3,7380","0,43","3,7480","3,7090",28.914.543,"108.114,81",11/04/2018,16:25
BANKINTER,"8,4220","0,12","8,4500","8,3800",550.485,"4.631,53",11/04/2018,16:25
BBVA,"6,3670","-0,84","6,4310","6,3460",141.845.757,"909.986,15",11/04/2018,16:26
CAIXABANK,"3,9360","0,90","3,9490","3,9020",5.420.846,"21.267,62",11/04/2018,16:26
CELLNEX,"23,6100","3,01","23,7100","22,8600",771.816,"17.986,47",11/04/2018,16:24
DIA,"3,5310","0,17","3,5900","3,4900",2.211.356,"7.807,18",11/04/2018,16:24
ENAGAS,"22,9500","1,10","22,9800","22,7000",740.622,"16.855,35",11/04/2018,16:25
ENDESA,"17,9100","-0,67","18,0400","17,8950",488.600,"8.776,56",11/04/2018,16:26
FERROVIAL,"17,3500","-0,37","17,4350","17,2300",353.393,"6.127,91",11/04/2018,16:24
GAS NATURAL,"19,9750","1,14","19,9850","19,6950",472.101,"9.374,87",11/04/2018,16:26
GRIFOLS CL.A,"23,0400","-0,35","23,4400","22,9900",334.206,"7.751,52",11/04/2018,16:25
IAG,"7,0760","-1,75","7,2220","6,9700",1.306.734,"9.246,96",11/04/2018,16:25
IBERDROLA,"6,1400","1,86","6,1600","6,0340",23.457.667,"142.069,40",11/04/2018,16:26
INDITEX,"25,4000","-0,97","25,7200","25,3500",1.579.868,"40.206,38",11/04/2018,16:26
INDRA A,"11,2000","0,09","11,2800","11,0900",222.314,"2.479,75",11/04/2018,16:24
INM.COLONIAL,"9,1900","-2,55","9,4000","9,0800",1.188.662,"10.955,85",11/04/2018,16:24
MAPFRE,"2,7330","-0,33","2,7440","2,7200",998.135,"2.727,10",11/04/2018,16:25
MEDIASET,"8,1540","0,00","8,2480","8,1280",804.564,"6.567,64",11/04/2018,16:26
MELIA HOTELS,"11,4000","-0,61","11,5900","11,3400",264.277,"3.035,43",11/04/2018,16:25
MERLIN,"12,4000","0,61","12,4050","12,3000",399.289,"4.944,78",11/04/2018,16:24
R.E.C.,"16,5200","1,10","16,5250","16,3000",450.948,"7.398,15",11/04/2018,16:26
REPSOL,"15,3100","0,10","15,3950","15,1950",3.283.662,"50.238,15",11/04/2018,16:26
SIEMENS GAME,"13,3750","-2,23","13,7000","13,3450",1.150.332,"15.498,16",11/04/2018,16:26
TEC.REUNIDAS,"25,3500","0,84","25,4900","25,2300",256.864,"6.506,78",11/04/2018,16:25
TELEFONICA,"8,1960","0,00","8,2490","8,1600",10.704.171,"87.839,05",11/04/2018,16:26
VISCOFAN,"55,1000","-1,52","55,8000","54,7000",66.433,"3.660,52",11/04/2018,16:26
IBEX 35,"9.751,80","-0,12","9.786,30","9.717,30",,,11/04/2018,16:27
ABERTIS,"18,2350","0,14","18,2500","18,2050",1.663.386,"30.320,35",11/04/2018,16:27
ACCIONA,"66,2800","-0,03","67,3000","65,6200",142.866,"9.490,00",11/04/2018,16:26
ACERINOX,"11,5900","0,70","11,6550","11,4350",648.143,"7.499,65",11/04/2018,16:27
ACS,"33,0500","-0,30","33,3000","32,9200",499.600,"16.551,60",11/04/2018,16:26
AENA,"171,5000","0,82","171,8000","169,8500",3.077.173,"526.052,03",11/04/2018,16:27
AMADEUS,"61,8400","-0,29","62,1200","61,1600",239.867,"14.780,19",11/04/2018,16:26
ARCELORMIT.,"26,0600","-0,91","26,5000","25,9000",229.744,"6.020,52",11/04/2018,16:27
BA.SABADELL,"1,7170","1,42","1,7190","1,6800",6.777.165,"11.588,82",11/04/2018,16:27
BA.SANTANDER,"5,3360","-0,24","5,3730","5,3250",12.709.934,"67.876,11",11/04/2018,16:27
BANKIA,"3,7380","0,43","3,7480","3,7090",28.919.038,"108.131,61",11/04/2018,16:27
BANKINTER,"8,4260","0,17","8,4500","8,3800",556.332,"4.680,79",11/04/2018,16:27
BBVA,"6,3660","-0,86","6,4310","6,3460",141.848.613,"910.004,33",11/04/2018,16:27
CAIXABANK,"3,9380","0,95","3,9490","3,9020",5.433.546,"21.317,62",11/04/2018,16:26
CELLNEX,"23,5800","2,88","23,7100","22,8600",773.965,"18.037,18",11/04/2018,16:27
DIA,"3,5310","0,17","3,5900","3,4900",2.213.450,"7.814,57",11/04/2018,16:27
ENAGAS,"22,9500","1,10","22,9800","22,7000",741.122,"16.866,83",11/04/2018,16:26
ENDESA,"17,9100","-0,67","18,0400","17,8950",488.600,"8.776,56",11/04/2018,16:26
FERROVIAL,"17,3500","-0,37","17,4350","17,2300",353.393,"6.127,91",11/04/2018,16:24
GAS NATURAL,"19,9650","1,09","19,9850","19,6950",474.085,"9.414,49",11/04/2018,16:27
GRIFOLS CL.A,"23,0600","-0,26","23,4400","22,9900",341.648,"7.923,24",11/04/2018,16:27
IAG,"7,0780","-1,72","7,2220","6,9700",1.309.441,"9.266,12",11/04/2018,16:26
IBERDROLA,"6,1400","1,86","6,1600","6,0340",23.478.251,"142.195,78",11/04/2018,16:27
INDITEX,"25,3900","-1,01","25,7200","25,3500",1.580.190,"40.214,56",11/04/2018,16:27
INDRA A,"11,2000","0,09","11,2800","11,0900",222.314,"2.479,75",11/04/2018,16:24
INM.COLONIAL,"9,1900","-2,55","9,4000","9,0800",1.188.662,"10.955,85",11/04/2018,16:24
MAPFRE,"2,7330","-0,33","2,7440","2,7200",998.135,"2.727,10",11/04/2018,16:25
MEDIASET,"8,1540","0,00","8,2480","8,1280",805.102,"6.572,02",11/04/2018,16:26
MELIA HOTELS,"11,4000","-0,61","11,5900","11,3400",264.277,"3.035,43",11/04/2018,16:25
MERLIN,"12,4050","0,65","12,4050","12,3000",399.515,"4.947,58",11/04/2018,16:27
R.E.C.,"16,5150","1,07","16,5250","16,3000",451.048,"7.399,80",11/04/2018,16:26
REPSOL,"15,3050","0,07","15,3950","15,1950",3.290.057,"50.336,02",11/04/2018,16:27
SIEMENS GAME,"13,3800","-2,19","13,7000","13,3450",1.155.204,"15.563,34",11/04/2018,16:27
TEC.REUNIDAS,"25,3500","0,84","25,4900","25,2300",256.864,"6.506,78",11/04/2018,16:25
TELEFONICA,"8,1950","-0,01","8,2490","8,1600",10.711.789,"87.901,50",11/04/2018,16:27
VISCOFAN,"55,1000","-1,52","55,8000","54,7000",66.504,"3.664,43",11/04/2018,16:26
IBEX 35,"9.748,60","-0,15","9.786,30","9.717,30",,,11/04/2018,16:28
ABERTIS,"18,2350","0,14","18,2500","18,2050",1.672.558,"30.487,56",11/04/2018,16:28
ACCIONA,"66,3200","0,03","67,3000","65,6200",143.683,"9.544,18",11/04/2018,16:28
ACERINOX,"11,5900","0,70","11,6550","11,4350",648.143,"7.499,65",11/04/2018,16:27
ACS,"33,0500","-0,30","33,3000","32,9200",499.600,"16.551,60",11/04/2018,16:26
AENA,"171,4500","0,79","171,8000","169,8500",3.077.336,"526.079,98",11/04/2018,16:28
AMADEUS,"61,8400","-0,29","62,1200","61,1600",239.867,"14.780,19",11/04/2018,16:26
ARCELORMIT.,"26,0750","-0,86","26,5000","25,9000",229.859,"6.023,52",11/04/2018,16:28
BA.SABADELL,"1,7160","1,36","1,7190","1,6800",6.779.365,"11.592,60",11/04/2018,16:27
BA.SANTANDER,"5,3350","-0,26","5,3730","5,3250",12.724.257,"67.952,53",11/04/2018,16:28
BANKIA,"3,7510","0,78","3,7510","3,7090",29.064.924,"108.678,29",11/04/2018,16:28
BANKINTER,"8,4260","0,17","8,4500","8,3800",556.332,"4.680,79",11/04/2018,16:27
BBVA,"6,3660","-0,86","6,4310","6,3460",141.855.072,"910.045,45",11/04/2018,16:28
CAIXABANK,"3,9360","0,90","3,9490","3,9020",5.434.968,"21.323,22",11/04/2018,16:28
CELLNEX,"23,5400","2,71","23,7100","22,8600",773.966,"18.037,20",11/04/2018,16:27
DIA,"3,5310","0,17","3,5900","3,4900",2.213.450,"7.814,57",11/04/2018,16:27
ENAGAS,"22,9600","1,15","22,9800","22,7000",741.775,"16.881,82",11/04/2018,16:27
ENDESA,"17,9100","-0,67","18,0400","17,8950",488.600,"8.776,56",11/04/2018,16:26
FERROVIAL,"17,3500","-0,37","17,4350","17,2300",353.393,"6.127,91",11/04/2018,16:24
GAS NATURAL,"19,9600","1,06","19,9850","19,6950",474.165,"9.416,08",11/04/2018,16:28
GRIFOLS CL.A,"23,0600","-0,26","23,4400","22,9900",341.648,"7.923,24",11/04/2018,16:27
IAG,"7,0700","-1,83","7,2220","6,9700",1.310.916,"9.276,54",11/04/2018,16:28
IBERDROLA,"6,1420","1,89","6,1600","6,0340",23.525.353,"142.485,01",11/04/2018,16:28
INDITEX,"25,3900","-1,01","25,7200","25,3500",1.582.503,"40.273,29",11/04/2018,16:28
INDRA A,"11,2000","0,09","11,2800","11,0900",222.314,"2.479,75",11/04/2018,16:24
INM.COLONIAL,"9,1900","-2,55","9,4000","9,0800",1.188.662,"10.955,85",11/04/2018,16:24
MAPFRE,"2,7330","-0,33","2,7440","2,7200",998.135,"2.727,10",11/04/2018,16:25
MEDIASET,"8,1540","0,00","8,2480","8,1280",805.102,"6.572,02",11/04/2018,16:26
MELIA HOTELS,"11,4000","-0,61","11,5900","11,3400",264.277,"3.035,43",11/04/2018,16:25
MERLIN,"12,4050","0,65","12,4050","12,3000",399.515,"4.947,58",11/04/2018,16:27
R.E.C.,"16,5150","1,07","16,5250","16,3000",451.048,"7.399,80",11/04/2018,16:26
REPSOL,"15,2900","-0,03","15,3950","15,1950",3.295.302,"50.416,25",11/04/2018,16:28
SIEMENS GAME,"13,3800","-2,19","13,7000","13,3450",1.155.204,"15.563,34",11/04/2018,16:27
TEC.REUNIDAS,"25,3500","0,84","25,4900","25,2300",256.864,"6.506,78",11/04/2018,16:25
TELEFONICA,"8,1940","-0,02","8,2490","8,1600",10.730.989,"88.058,82",11/04/2018,16:28
VISCOFAN,"55,1500","-1,43","55,8000","54,7000",66.833,"3.682,57",11/04/2018,16:28
IBEX 35,"9.749,30","-0,15","9.786,30","9.717,30",,,11/04/2018,16:29
ABERTIS,"18,2350","0,14","18,2500","18,2050",1.672.558,"30.487,56",11/04/2018,16:28
ACCIONA,"66,3200","0,03","67,3000","65,6200",143.683,"9.544,18",11/04/2018,16:28
ACERINOX,"11,5900","0,70","11,6550","11,4350",651.289,"7.536,12",11/04/2018,16:29
ACS,"33,0500","-0,30","33,3000","32,9200",499.600,"16.551,60",11/04/2018,16:26
AENA,"171,4500","0,79","171,8000","169,8500",3.077.336,"526.079,98",11/04/2018,16:28
AMADEUS,"61,8600","-0,26","62,1200","61,1600",240.242,"14.803,38",11/04/2018,16:29
ARCELORMIT.,"26,0550","-0,93","26,5000","25,9000",229.959,"6.026,12",11/04/2018,16:28
BA.SABADELL,"1,7160","1,36","1,7190","1,6800",7.529.365,"12.874,95",11/04/2018,16:27
BA.SANTANDER,"5,3340","-0,28","5,3730","5,3250",12.750.776,"68.093,97",11/04/2018,16:29
BANKIA,"3,7510","0,78","3,7510","3,7090",29.137.253,"108.949,53",11/04/2018,16:29
BANKINTER,"8,4220","0,12","8,4500","8,3800",558.427,"4.698,44",11/04/2018,16:28
BBVA,"6,3630","-0,90","6,4310","6,3460",141.860.419,"910.079,48",11/04/2018,16:28
CAIXABANK,"3,9350","0,87","3,9490","3,9020",5.442.061,"21.351,12",11/04/2018,16:29
CELLNEX,"23,4800","2,44","23,7100","22,8600",777.595,"18.122,47",11/04/2018,16:29
DIA,"3,5300","0,14","3,5900","3,4900",2.216.110,"7.823,96",11/04/2018,16:29
ENAGAS,"22,9400","1,06","22,9800","22,7000",742.435,"16.896,97",11/04/2018,16:28
ENDESA,"17,9100","-0,67","18,0400","17,8950",488.600,"8.776,56",11/04/2018,16:26
FERROVIAL,"17,3500","-0,37","17,4350","17,2300",353.393,"6.127,91",11/04/2018,16:24
GAS NATURAL,"19,9600","1,06","19,9850","19,6950",475.762,"9.447,96",11/04/2018,16:28
GRIFOLS CL.A,"23,0500","-0,30","23,4400","22,9900",341.859,"7.928,10",11/04/2018,16:29
IAG,"7,0660","-1,89","7,2220","6,9700",1.313.519,"9.294,94",11/04/2018,16:29
IBERDROLA,"6,1440","1,92","6,1600","6,0340",23.564.006,"142.722,46",11/04/2018,16:29
INDITEX,"25,3900","-1,01","25,7200","25,3500",1.584.116,"40.314,24",11/04/2018,16:29
INDRA A,"11,2000","0,09","11,2800","11,0900",222.314,"2.479,75",11/04/2018,16:24
INM.COLONIAL,"9,1900","-2,55","9,4000","9,0800",1.188.662,"10.955,85",11/04/2018,16:24
MAPFRE,"2,7330","-0,33","2,7440","2,7200",1.000.347,"2.733,14",11/04/2018,16:29
MEDIASET,"8,1560","0,02","8,2480","8,1280",806.356,"6.582,25",11/04/2018,16:29
MELIA HOTELS,"11,4000","-0,61","11,5900","11,3400",264.277,"3.035,43",11/04/2018,16:25
MERLIN,"12,4050","0,65","12,4050","12,3000",399.515,"4.947,58",11/04/2018,16:27
R.E.C.,"16,5100","1,04","16,5250","16,3000",455.611,"7.475,12",11/04/2018,16:29
REPSOL,"15,2550","-0,26","15,3950","15,1950",3.308.781,"50.621,96",11/04/2018,16:29
SIEMENS GAME,"13,3800","-2,19","13,7000","13,3450",1.161.704,"15.650,31",11/04/2018,16:29
TEC.REUNIDAS,"25,3200","0,72","25,4900","25,2300",258.690,"6.553,05",11/04/2018,16:29
TELEFONICA,"8,1900","-0,07","8,2490","8,1600",10.755.950,"88.263,27",11/04/2018,16:29
VISCOFAN,"55,1500","-1,43","55,8000","54,7000",66.833,"3.682,57",11/04/2018,16:28
IBEX 35,"9.749,50","-0,14","9.786,30","9.717,30",,,11/04/2018,16:30
ABERTIS,"18,2300","0,11","18,2500","18,2050",1.725.841,"31.458,91",11/04/2018,16:30
ACCIONA,"66,3200","0,03","67,3000","65,6200",143.683,"9.544,18",11/04/2018,16:28
ACERINOX,"11,5900","0,70","11,6550","11,4350",651.289,"7.536,12",11/04/2018,16:29
ACS,"33,0600","-0,27","33,3000","32,9200",499.690,"16.554,57",11/04/2018,16:30
AENA,"171,4500","0,79","171,8000","169,8500",3.077.336,"526.079,98",11/04/2018,16:28
AMADEUS,"61,8600","-0,26","62,1200","61,1600",240.316,"14.807,96",11/04/2018,16:30
ARCELORMIT.,"26,0350","-1,01","26,5000","25,9000",232.920,"6.103,29",11/04/2018,16:30
BA.SABADELL,"1,7170","1,42","1,7190","1,6800",7.562.966,"12.932,64",11/04/2018,16:30
BA.SANTANDER,"5,3350","-0,26","5,3730","5,3250",12.765.009,"68.169,89",11/04/2018,16:30
BANKIA,"3,7500","0,75","3,7510","3,7090",29.143.157,"108.971,67",11/04/2018,16:29
BANKINTER,"8,4220","0,12","8,4500","8,3800",558.427,"4.698,44",11/04/2018,16:28
BBVA,"6,3640","-0,89","6,4310","6,3460",141.883.468,"910.226,16",11/04/2018,16:30
CAIXABANK,"3,9350","0,87","3,9490","3,9020",105.442.061,"415.751,12",11/04/2018,16:29
CELLNEX,"23,4700","2,40","23,7100","22,8600",782.327,"18.233,54",11/04/2018,16:30
DIA,"3,5300","0,14","3,5900","3,4900",2.216.526,"7.825,43",11/04/2018,16:30
ENAGAS,"22,9500","1,10","22,9800","22,7000",743.450,"16.920,26",11/04/2018,16:30
ENDESA,"17,9200","-0,61","18,0400","17,8950",489.631,"8.795,03",11/04/2018,16:30
FERROVIAL,"17,3500","-0,37","17,4350","17,2300",353.393,"6.127,91",11/04/2018,16:24
GAS NATURAL,"19,9600","1,06","19,9850","19,6950",476.590,"9.464,49",11/04/2018,16:30
GRIFOLS CL.A,"23,0600","-0,26","23,4400","22,9900",341.875,"7.928,47",11/04/2018,16:29
IAG,"7,0720","-1,81","7,2220","6,9700",1.316.010,"9.312,55",11/04/2018,16:30
IBERDROLA,"6,1440","1,92","6,1600","6,0340",23.570.025,"142.759,44",11/04/2018,16:30
INDITEX,"25,4000","-0,97","25,7200","25,3500",1.586.394,"40.372,09",11/04/2018,16:30
INDRA A,"11,2000","0,09","11,2800","11,0900",222.314,"2.479,75",11/04/2018,16:24
INM.COLONIAL,"9,1850","-2,60","9,4000","9,0800",1.193.770,"11.002,77",11/04/2018,16:30
MAPFRE,"2,7330","-0,33","2,7440","2,7200",1.000.347,"2.733,14",11/04/2018,16:29
MEDIASET,"8,1520","-0,02","8,2480","8,1280",810.011,"6.612,05",11/04/2018,16:30
MELIA HOTELS,"11,4000","-0,61","11,5900","11,3400",264.277,"3.035,43",11/04/2018,16:25
MERLIN,"12,4050","0,65","12,4050","12,3000",399.748,"4.950,47",11/04/2018,16:30
R.E.C.,"16,5100","1,04","16,5250","16,3000",455.611,"7.475,12",11/04/2018,16:29
REPSOL,"15,2500","-0,29","15,3950","15,1950",3.348.383,"51.225,92",11/04/2018,16:30
SIEMENS GAME,"13,3800","-2,19","13,7000","13,3450",1.161.704,"15.650,31",11/04/2018,16:29
TEC.REUNIDAS,"25,3100","0,68","25,4900","25,2300",259.018,"6.561,35",11/04/2018,16:29
TELEFONICA,"8,1940","-0,02","8,2490","8,1600",10.761.556,"88.309,20",11/04/2018,16:30
VISCOFAN,"55,1500","-1,43","55,8000","54,7000",66.833,"3.682,57",11/04/2018,16:28
IBEX 35,"9.754,30","-0,09","9.786,30","9.717,30",,,11/04/2018,16:31
ABERTIS,"18,2300","0,11","18,2500","18,2050",1.727.026,"31.480,51",11/04/2018,16:31
ACCIONA,"66,3200","0,03","67,3000","65,6200",143.945,"9.561,55",11/04/2018,16:31
ACERINOX,"11,5950","0,74","11,6550","11,4350",660.787,"7.646,21",11/04/2018,16:31
ACS,"33,0700","-0,24","33,3000","32,9200",501.714,"16.621,50",11/04/2018,16:31
AENA,"171,4500","0,79","171,8000","169,8500",3.077.414,"526.093,35",11/04/2018,16:31
AMADEUS,"61,9400","-0,13","62,1200","61,1600",242.813,"14.962,47",11/04/2018,16:31
ARCELORMIT.,"26,0350","-1,01","26,5000","25,9000",232.920,"6.103,29",11/04/2018,16:30
BA.SABADELL,"1,7160","1,36","1,7190","1,6800",7.568.089,"12.941,43",11/04/2018,16:31
BA.SANTANDER,"5,3370","-0,22","5,3730","5,3250",12.787.233,"68.288,50",11/04/2018,16:31
BANKIA,"3,7510","0,78","3,7510","3,7090",29.153.285,"109.009,66",11/04/2018,16:31
BANKINTER,"8,4260","0,17","8,4500","8,3800",559.110,"4.704,20",11/04/2018,16:31
BBVA,"6,3680","-0,83","6,4310","6,3460",141.929.207,"910.517,50",11/04/2018,16:31
CAIXABANK,"3,9360","0,90","3,9490","3,9020",105.445.274,"415.763,77",11/04/2018,16:31
CELLNEX,"23,5000","2,53","23,7100","22,8600",785.920,"18.317,93",11/04/2018,16:31
DIA,"3,5320","0,20","3,5900","3,4900",2.231.494,"7.878,28",11/04/2018,16:31
ENAGAS,"22,9600","1,15","22,9800","22,7000",744.220,"16.937,94",11/04/2018,16:31
ENDESA,"17,9150","-0,64","18,0400","17,8950",490.419,"8.809,14",11/04/2018,16:31
FERROVIAL,"17,3550","-0,34","17,4350","17,2300",354.228,"6.142,40",11/04/2018,16:31
GAS NATURAL,"19,9600","1,06","19,9850","19,6950",476.922,"9.471,11",11/04/2018,16:31
GRIFOLS CL.A,"23,0800","-0,17","23,4400","22,9900",344.243,"7.983,09",11/04/2018,16:31
